business_date,settlement_currency,transaction_currency,account_number,agent_name,legacy_id,tran_date,transaction_id,reference_id,product,tran_type,orig_cntry,rcv_cntry,tran_fx_rate,stlmt_fx_rate,fx_date,stlmt_fx_date,base_amt,base_stlmt_amt,fee_amt,fee_stlmt_amt,fx_rev_share_amt,fx_rev_share_stlmt_amt,comm_amt,cmsn_stlmt_amt,commission_type
2024-12-07,EUR,XOF,101331434,CISSE GLOBAL BUSINESS HANNE MARISTE BICIS - #5,3692,2024-12-07,2893937614,69157721,MT,REC,GRC,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.17,mk
2024-12-07,EUR,XOF,101331434,CISSE GLOBAL BUSINESS HANNE MARISTE BICIS - #5,3692,2024-12-07,2893940465,38196408,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-30003.0,-45.74,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101331434,CISSE GLOBAL BUSINESS HANNE MARISTE BICIS - #5,3692,2024-12-07,2893940465,38196408,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101331438,CISSE GLOBAL BUSINESS GUEDIAWAYE BRIOCHE DOREE - #9,3696,2024-12-07,2893269105,25508815,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-211874.0,-323.0,6822.0,0.0,0.0,0.0,-1637.0,-2.5,mk
2024-12-07,EUR,XOF,101331438,CISSE GLOBAL BUSINESS GUEDIAWAYE BRIOCHE DOREE - #9,3696,2024-12-07,2893269105,25508815,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.25,mk
2024-12-07,EUR,XOF,101331438,CISSE GLOBAL BUSINESS GUEDIAWAYE BRIOCHE DOREE - #9,3696,2024-12-07,2893684728,56603328,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-24999.0,-38.11,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101331438,CISSE GLOBAL BUSINESS GUEDIAWAYE BRIOCHE DOREE - #9,3696,2024-12-07,2893684728,56603328,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101331440,CISSE GLOBAL BUSINESS SAM NOTAIRE - #11,3698,2024-12-07,2893844103,93933050,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-70256.0,-107.1,4218.0,0.0,-205.0,-0.31,-1012.0,-1.54,mk
2024-12-07,EUR,XOF,101331440,CISSE GLOBAL BUSINESS SAM NOTAIRE - #11,3698,2024-12-07,2893844103,93933050,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.03,mk
2024-12-07,EUR,XOF,101331440,CISSE GLOBAL BUSINESS SAM NOTAIRE - #11,3698,2024-12-07,2893844103,93933050,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.15,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2892688887,36338881,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-09,2024-07-12,-62644.0,-95.5,2952.0,0.0,0.0,0.0,-708.0,-1.08,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2892688887,36338881,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-09,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.11,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893477267,39329591,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-126665.0,-193.1,4526.0,0.0,0.0,0.0,-1086.0,-1.66,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893477267,39329591,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.17,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893515156,94484944,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-50004.0,-76.23,1968.0,0.0,0.0,0.0,-472.0,-0.72,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893515156,94484944,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.07,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893739413,64018226,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-499997.0,-762.24,10495.0,0.0,0.0,0.0,-2519.0,-3.84,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893739413,64018226,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.38,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893744415,84325139,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-177003.0,-269.84,4920.0,0.0,0.0,0.0,-1181.0,-1.8,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893744415,84325139,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.18,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893760039,65337385,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-80001.0,-121.96,5576.0,0.0,0.0,0.0,-1338.0,-2.04,mk
2024-12-07,EUR,XOF,101331446,CISSE GLOBAL BUSINESS MARCHE BOUBESS 2 - #17,3704,2024-12-07,2893760039,65337385,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.2,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2892976472,89789211,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,-105281.0,-160.5,3608.0,0.0,0.0,0.0,-866.0,-1.32,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2892976472,89789211,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.13,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893347309,58097732,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-15002.0,-22.87,1224.0,0.0,0.0,0.0,-294.0,-0.45,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893347309,58097732,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.04,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893526993,75781572,MT,REC,QAT,SEN,165.77067544765,0.00152449,2024-07-11,2024-07-12,-302428.0,-461.05,4144.0,0.0,-2014.0,-3.07,-995.0,-1.52,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893526993,75781572,MT,REC,QAT,SEN,165.77067544765,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.15,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893526993,75781572,MT,REC,QAT,SEN,165.77067544765,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.31,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893733510,26565929,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-640870.0,-977.0,8527.0,0.0,0.0,0.0,-2047.0,-3.12,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893733510,26565929,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.31,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893783374,54601490,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-80165.0,-122.21,1009.0,0.0,-575.0,-0.88,-242.0,-0.37,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893783374,54601490,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.04,mk
2024-12-07,EUR,XOF,101331447,CISSE GLOBAL BUSINESS CITE ALIOUNE SOW - #18,3705,2024-12-07,2893783374,54601490,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.09,mk
2024-12-07,EUR,XOF,101331448,CISSE GLOBAL BUSINESS PHARMACIE PAI - #19,3706,2024-12-07,2892918884,67524480,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,-40000.0,-60.98,2165.0,0.0,0.0,0.0,-520.0,-0.79,mk
2024-12-07,EUR,XOF,101331448,CISSE GLOBAL BUSINESS PHARMACIE PAI - #19,3706,2024-12-07,2892918884,67524480,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.08,mk
2024-12-07,EUR,XOF,101331448,CISSE GLOBAL BUSINESS PHARMACIE PAI - #19,3706,2024-12-07,2893693292,74385720,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-150017.0,-228.7,3608.0,0.0,0.0,0.0,-866.0,-1.32,mk
2024-12-07,EUR,XOF,101331448,CISSE GLOBAL BUSINESS PHARMACIE PAI - #19,3706,2024-12-07,2893693292,74385720,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.13,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893486730,40812149,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-21647.0,-33.0,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893486730,40812149,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893582259,84856250,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-65596.0,-100.0,971.0,0.0,0.0,0.0,-233.0,-0.36,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893582259,84856250,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.04,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893734652,27305228,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-119384.0,-182.0,2007.0,0.0,0.0,0.0,-482.0,-0.73,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893734652,27305228,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.07,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893780370,77274915,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-70004.0,-106.72,5838.0,0.0,0.0,0.0,-1401.0,-2.14,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893780370,77274915,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.21,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893811820,99524118,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-20000.0,-30.49,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893811820,99524118,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893856525,41563186,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-49997.0,-76.22,642.0,0.0,0.0,0.0,-154.0,-0.23,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893856525,41563186,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.02,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893903598,77918232,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-11807.0,-18.0,1312.0,0.0,0.0,0.0,-315.0,-0.48,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893903598,77918232,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.05,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893928859,15966929,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-15002.0,-22.87,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2893928859,15966929,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2894021289,70054008,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-12410.0,-18.92,2410.0,0.0,-59.0,-0.09,-579.0,-0.88,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2894021289,70054008,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.09,mk
2024-12-07,EUR,XOF,101332250,DIOP MAMADOU - #2,4087,2024-12-07,2894021289,70054008,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.01,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893402368,40973464,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-353561.0,-539.0,7216.0,0.0,0.0,0.0,-1732.0,-2.64,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893402368,40973464,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.26,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893708063,90323137,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-387015.0,-590.0,7216.0,0.0,0.0,0.0,-1732.0,-2.64,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893708063,90323137,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.26,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893931751,20983923,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-29997.0,-45.73,820.0,0.0,0.0,0.0,-197.0,-0.3,mk
2024-12-07,EUR,XOF,101334054,DIOP MAMADOU MALIKA,2957,2024-12-07,2893931751,20983923,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.03,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2881721308,78501303,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-06-13,2024-07-12,-20000.0,-30.49,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2881721308,78501303,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-06-13,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2891644157,53999609,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-07,2024-07-12,-15002.0,-22.87,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2891644157,53999609,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-07,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893400107,53354518,MT,REC,SAU,SEN,161.26685423821,0.00152449,2024-07-11,2024-07-12,-27117.0,-41.34,3165.0,0.0,-343.0,-0.52,-760.0,-1.16,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893400107,53354518,MT,REC,SAU,SEN,161.26685423821,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.05,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893400107,53354518,MT,REC,SAU,SEN,161.26685423821,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.12,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893458564,91382289,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-377169.0,-574.99,3772.0,0.0,0.0,0.0,-905.0,-1.38,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893458564,91382289,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.14,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893705161,36549393,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-630014.0,-960.45,8855.0,0.0,0.0,0.0,-2125.0,-3.24,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893705161,36549393,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.32,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893725391,75124906,MT,REC,GNQ,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-1000000.0,-1524.49,27000.0,0.0,0.0,0.0,-6480.0,-9.88,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893725391,75124906,MT,REC,GNQ,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.99,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893727328,20242544,MT,REC,GAB,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-1000000.0,-1524.49,55000.0,0.0,0.0,0.0,-13200.0,-20.12,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893727328,20242544,MT,REC,GAB,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,2.01,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893800865,32718805,MT,REC,ROU,SEN,131.98667945335,0.00152449,2024-07-12,2024-07-12,-86627.0,-132.06,10559.0,0.0,-433.0,-0.66,-2534.0,-3.86,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893800865,32718805,MT,REC,ROU,SEN,131.98667945335,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.07,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893800865,32718805,MT,REC,ROU,SEN,131.98667945335,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.39,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893919409,92666375,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-11971.0,-18.25,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101332705,DIOP MAODO - #1 - JOAL,1496,2024-12-07,2893919409,92666375,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101439697,DIOP MAODO MARCHE CENTRAL,49605,2024-12-07,2893322047,47487955,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-32798.0,-50.0,984.0,0.0,0.0,0.0,-236.0,-0.36,mk
2024-12-07,EUR,XOF,101439697,DIOP MAODO MARCHE CENTRAL,49605,2024-12-07,2893322047,47487955,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.04,mk
2024-12-07,EUR,XOF,101439697,DIOP MAODO MARCHE CENTRAL,49605,2024-12-07,2893537650,63990557,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-49525.0,-75.5,2952.0,0.0,0.0,0.0,-708.0,-1.08,mk
2024-12-07,EUR,XOF,101439697,DIOP MAODO MARCHE CENTRAL,49605,2024-12-07,2893537650,63990557,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.11,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2892907365,86331591,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,-50004.0,-76.23,1968.0,0.0,0.0,0.0,-472.0,-0.72,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2892907365,86331591,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.07,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893309579,90253857,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-131191.0,-200.0,2624.0,0.0,0.0,0.0,-630.0,-0.96,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893309579,90253857,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.1,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893506918,15747797,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-150004.0,-228.68,3608.0,0.0,0.0,0.0,-866.0,-1.32,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893506918,15747797,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.13,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893526731,26536866,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-607744.0,-926.5,8855.0,0.0,0.0,0.0,-2125.0,-3.24,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893526731,26536866,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.32,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893865456,83310177,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-27058.0,-41.25,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101333834,BADIANE SOUKAYE - #1 - TAMBACOUNDA,2012,2024-12-07,2893865456,83310177,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
