mtcn,transactiontype,location_id,locationname,reccountry,paycountry,account,direction,address,loccurrencycode,payprincipalusd,subagentcommchargesusd,subagentcommfxusd,shareoffxusd,shareofchargesusd,payprincipalloc,subagentcommfxloc,subagentcommchargesloc,shareoffxloc,shareofchargesloc,recprincipalusd,totalchargesusd,recprincipalloc,totalchargesloc,recdate,paydate,setdate,repdate
1402895522,T,1016,DIALLO MAMADOU OUEST FOIRE,UNITED STATES OF AMERICA,SENEGAL,ADJ357928,I,OUEST FOIRE EN FACE TERRAIN MOUHAMED,EUR,49.24,0.64,0.09,0.11,0.75,45.2,0.09,0.59,0.1,0.69,50.0,5.0,45.9,4.59,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9097269398,T,877,ETS TOUBA TRANSFERT GADAYE,FRANCE,SENEGAL,ADJ354893,I,GADAYE VILLA 188 FACE PHARMACIE,EUR,33.21,0.22,0.0,0.0,0.31,30.49,0.0,0.2,0.0,0.29,33.21,2.17,30.49,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2152077434,T,1094,SECK MAR SANTHIABA,ITALY,SENEGAL,ADJ358215,I,"SANTHIABA PRES DE LA PHARMACIE, ST LOUIS",EUR,125.28,0.62,0.0,0.0,0.74,115.0,0.0,0.57,0.0,0.67,125.28,4.9,115.0,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8800286542,T,997,FALL ADAMA GRDYOFF TECNO,UNITED STATES OF AMERICA,SENEGAL,ADJ357818,I,GRAND YOFF CITE MILLIONNAIRE,EUR,45.78,0.68,0.57,0.63,0.75,42.14,0.52,0.62,0.58,0.69,50.0,5.0,46.03,4.6,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7326075898,T,792,MBAYE CHEIKH MODOU MARCHE SOR,ITALY,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,494.25,1.6,0.0,0.0,1.86,457.35,0.0,1.47,0.0,1.73,494.25,12.43,457.35,11.5,2024-07-10,2024-07-12,2024-07-12,2024-07-12
6444152319,T,383,HORIZON ACEP THIES,SPAIN,SENEGAL,ADJ067342,I,EN FACE ACEP THIES,EUR,32.68,0.45,0.0,0.0,0.47,30.0,0.0,0.41,0.0,0.43,32.68,3.26,30.0,2.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9121772707,T,72,SOULEYMANE DIALLO MEDINA,UNITED KINGDOM,SENEGAL,ADJ063678,I,"RUE 15 X 16 MEDINA, DAKAR,",EUR,71.41,0.37,0.75,1.07,0.54,65.55,0.69,0.34,0.98,0.49,78.57,3.88,72.12,3.56,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4489527588,T,628,HORIZON MBOUR TEFESS,SWITZERLAND,SENEGAL,ADJ068914,I,MBOUR TEFESS,EUR,136.38,0.43,1.24,1.31,0.46,125.19,1.14,0.4,1.2,0.42,145.08,4.45,133.18,4.09,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7779594055,T,322,ETS TOUBA TRANSFERT PIKINE TIGO,ITALY,SENEGAL,ADJ066428,I,PIKINE EN FACE AGENCE  TIGO,EUR,132.86,0.51,0.0,0.0,0.74,121.96,0.0,0.47,0.0,0.67,132.86,4.9,121.96,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1606486353,T,21,SAHM MUSIC SAHM,UNITED STATES OF AMERICA,SENEGAL,ADJ063173,I,"MARCHE SAM, SI857802, DAKAR, GUEDIAWAYE,",EUR,247.12,1.06,0.37,0.52,1.5,228.67,0.34,0.97,0.48,1.39,250.56,10.0,231.85,9.25,2024-07-10,2024-07-12,2024-07-12,2024-07-12
3539114666,T,858,KANE THIERNO HAMET,SPAIN,SENEGAL,ADJ354552,I,QUARTIER OUKAZA EN FACE RADIO DAAKA FM,EUR,165.6,0.56,0.0,0.0,0.65,152.45,0.0,0.51,0.0,0.6,165.6,4.35,152.45,4.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2632026174,T,949,DIENG FALILOU GALASS POSTE SANTE,FRANCE,SENEGAL,ADJ357094,I,QUARTIER DEPOT EN FACE POSTE SANTE,EUR,662.4,1.94,0.0,0.0,2.28,609.79,0.0,1.79,0.0,2.1,662.41,15.21,609.8,14.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8534260613,T,1193,DIATTA CECILE,UNITED KINGDOM,SENEGAL,ADJ356598,I,KANDE ROND POINT BANETO,EUR,45.97,0.81,0.25,0.29,0.95,42.32,0.23,0.74,0.27,0.87,47.88,6.32,44.08,5.82,2024-07-11,2024-07-12,2024-07-12,2024-07-12
252011333,T,909,DEFA GROUPE HANN YARAKH,ITALY,SENEGAL,ADJ355926,I,HANN YARAKH,EUR,166.07,0.62,0.0,0.0,0.74,152.45,0.0,0.57,0.0,0.67,166.07,4.9,152.45,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8081302549,T,1002,WANE BINTA HAMDALLAYE TESSAN,ITALY,SENEGAL,ADJ358150,I,HAMDALLAYE TESSAN ROUTE DE KEDOUGOU,EUR,54.47,0.41,0.0,0.0,0.47,50.0,0.0,0.37,0.0,0.44,54.47,3.16,50.0,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4237111171,T,957,DIEUF DIEUL,FRANCE,SENEGAL,ADJ355663,I,BOUCOTTE WOLOF DERRIERE HOTEL,EUR,66.24,0.0,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,66.24,0.0,60.98,0.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8043075400,T,1164,SENE GLOBAL SERVICES FACE TRESOR,SENEGAL,CANADA,ADJ431178,O,MARCHE CENTRAL TRESOR,EUR,1238.45,7.41,11.49,13.52,8.72,1136.85,10.55,6.8,12.41,8.0,1328.58,58.13,1219.59,53.36,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3865649437,T,699,DIALLO AMADOU KORKA TENGHORY,FRANCE,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,21.79,0.22,0.0,0.0,0.32,20.0,0.0,0.2,0.0,0.29,21.79,2.17,20.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4603689640,T,1057,SEYE AMY KOTHIARY,ITALY,SENEGAL,ADJ358808,I,"ROND POINT GARAGE KOTHIARY, TAMBA",EUR,66.24,0.4,0.0,0.0,0.47,60.98,0.0,0.37,0.0,0.43,66.24,3.15,60.98,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1413980306,T,1002,WANE BINTA HAMDALLAYE TESSAN,FRANCE,SENEGAL,ADJ358150,I,HAMDALLAYE TESSAN ROUTE DE KEDOUGOU,EUR,207.0,0.89,0.0,0.0,1.04,190.56,0.0,0.82,0.0,0.96,207.0,6.95,190.56,6.4,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9785549236,T,521,TOUFA MULTISERVICES,FRANCE,SENEGAL,ADJ069180,I,CAPSKIRING COTE CBAO,EUR,165.6,0.18,0.0,0.0,0.27,152.45,0.0,0.17,0.0,0.24,165.6,2.06,152.45,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7456476197,T,1184,NDIAYE DAOUDA BUSINESS SERVICES DIORGA CHERIF,GABON,SENEGAL,ADJ431244,I,QRT DIORGA CHERIF RUFISQUE,EUR,116.25,0.74,0.0,0.0,0.87,106.71,0.0,0.68,0.0,0.8,116.25,5.81,106.71,5.34,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4284885909,T,1057,SEYE AMY KOTHIARY,FRANCE,SENEGAL,ADJ358808,I,"ROND POINT GARAGE KOTHIARY, TAMBA",EUR,539.74,1.94,0.0,0.0,2.29,495.46,0.0,1.79,0.0,2.1,539.74,15.25,495.46,14.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9423428519,T,118,ETS NDIAGA NDIAYE,ITALY,SENEGAL,ADJ062886,I,"YOFF MBENGUENE EN FACE DU MARC, SI857802, DAKAR, DAKAR,",EUR,49.68,0.33,0.0,0.0,0.47,45.73,0.0,0.3,0.0,0.43,49.68,3.15,45.73,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1853631496,T,1057,SEYE AMY KOTHIARY,SPAIN,SENEGAL,ADJ358808,I,"ROND POINT GARAGE KOTHIARY, TAMBA",EUR,373.66,0.83,0.0,0.0,0.98,343.01,0.0,0.77,0.0,0.9,373.66,6.54,343.01,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2250992421,T,798,KHELCOM BUSINESS SERVICES,UNITED STATES OF AMERICA,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,54.29,0.89,0.09,0.11,1.05,49.84,0.09,0.82,0.1,0.96,55.0,7.0,50.49,6.43,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2283681573,T,551,LO BAMBA DAROU MOUHTY,ITALY,SENEGAL,ADJ069025,I,GARAGE DAROU MOUHTY,EUR,165.6,0.67,0.0,0.0,0.73,152.45,0.0,0.61,0.0,0.68,165.6,4.89,152.45,4.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4507433518,T,131,MIGNANE NDIAYE,IRELAND,SENEGAL,ADJ063898,I,"KEUR MBAYE FALL, DAKAR, DAKAR,",EUR,49.68,0.33,0.0,0.0,0.47,45.73,0.0,0.3,0.0,0.43,49.68,3.15,45.73,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1649597960,T,696,CISSE YAYA PHCIE PAI,ITALY,SENEGAL,ADJ351164,I,PHARMACIE PAI GUEDIAWAYE,EUR,83.04,0.43,0.0,0.0,0.47,76.23,0.0,0.4,0.0,0.44,83.03,3.16,76.22,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4066795316,T,505,LY SOULEYMANE,FRANCE,SENEGAL,ADJ069179,I,QUARTIER LYNDIANE FACE EGLISE,EUR,830.36,0.76,0.0,0.0,1.09,762.24,0.0,0.7,0.0,1.0,830.37,8.7,762.25,7.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5924511981,T,1076,NDIAYE DAOUDA MALIKA PLAGE,FRANCE,SENEGAL,ADJ359052,I,MALIKA PLAGE,EUR,59.92,0.27,0.0,0.0,0.32,55.0,0.0,0.25,0.0,0.29,59.92,2.17,55.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4725981087,T,505,LY SOULEYMANE,FRANCE,SENEGAL,ADJ069179,I,QUARTIER LYNDIANE FACE EGLISE,EUR,108.94,0.39,0.0,0.0,0.56,100.0,0.0,0.36,0.0,0.51,108.94,3.7,100.0,3.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5084645971,T,858,KANE THIERNO HAMET,GABON,SENEGAL,ADJ354552,I,QUARTIER OUKAZA EN FACE RADIO DAAKA FM,EUR,1660.73,10.58,0.0,0.0,12.46,1524.49,0.0,9.72,0.0,11.43,1660.73,83.04,1524.49,76.22,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7315723201,T,982,BEYE & FRERES CITE ASECNA,FRANCE,SENEGAL,ADJ357236,I,CITE ASECNA YEUMBEUL,EUR,662.4,0.95,0.0,0.0,1.11,609.79,0.0,0.88,0.0,1.03,662.41,8.58,609.8,7.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5775121345,T,407,SIDIBE SEYDOU,FRANCE,SENEGAL,ADJ067715,I,QUARTIER DIAKHO CANDA THIES,EUR,86.9,0.18,0.0,0.0,0.27,80.0,0.0,0.17,0.0,0.24,86.9,2.06,80.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8490487824,T,877,ETS TOUBA TRANSFERT GADAYE,UNITED STATES OF AMERICA,SENEGAL,ADJ354893,I,GADAYE VILLA 188 FACE PHARMACIE,EUR,98.66,0.84,0.66,0.95,1.2,90.57,0.61,0.77,0.87,1.1,105.0,8.0,96.39,7.34,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5962263581,T,791,WANE BINTA TABANDING,SPAIN,SENEGAL,ADJ353661,I,TABANDING OUOLOF TAMBACOUNDA,EUR,774.54,1.25,0.0,0.0,1.47,711.0,0.0,1.15,0.0,1.35,774.54,9.8,711.0,9.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4672292502,T,1145,SYLLA MAIMOUNA,FRANCE,SENEGAL,ADJ430177,I,TAMBA FACE POSTE DE SANTE,EUR,43.58,0.27,0.0,0.0,0.31,40.0,0.0,0.25,0.0,0.29,43.57,2.17,40.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8626406888,T,964,TERANGA  ALUMINIUM,BELGIUM,SENEGAL,ADJ357313,I,SALY DAROU,EUR,54.47,0.25,0.0,0.0,0.3,50.0,0.0,0.23,0.0,0.27,54.47,2.17,50.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7110787859,T,1004,DIALLO A KORKA TTERHAT SHOP,FRANCE,SENEGAL,ADJ358260,I,115 KEUR MASSAR COTE TTERHAT SHOP,EUR,66.43,0.25,0.0,0.0,0.29,60.98,0.0,0.23,0.0,0.27,66.43,2.17,60.98,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8709373881,T,804,NDIAYE DAOUDA BS RUFISAC,SENEGAL,FRANCE,ADJ353452,O,ROND POINT RUFISAC ROUTE DE RUFISQUE,EUR,762.56,4.3,0.01,0.01,5.06,700.0,0.01,3.94,0.01,4.64,762.6,33.71,700.04,30.95,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3295602613,T,508,HORIZON PA U3,ITALY,SENEGAL,ADJ068882,I,PARCELLES ASSAINIES UNITE 3,EUR,249.11,1.0,0.0,0.0,1.06,228.67,0.0,0.92,0.0,0.97,249.11,7.08,228.67,6.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6646137983,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,43.24,0.25,0.0,0.0,0.3,40.0,0.0,0.23,0.0,0.27,43.24,2.05,40.0,1.9,2024-07-07,2024-07-12,2024-07-12,2024-07-12
429162561,T,206,LAMINE DIOP,ITALY,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,33.22,0.34,0.0,0.0,0.47,30.49,0.0,0.31,0.0,0.44,33.21,3.16,30.49,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6129109010,T,1057,SEYE AMY KOTHIARY,ITALY,SENEGAL,ADJ358808,I,"ROND POINT GARAGE KOTHIARY, TAMBA",EUR,670.51,2.02,0.0,0.0,2.37,615.5,0.0,1.85,0.0,2.18,670.5,15.8,615.5,14.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5782409762,T,61,CHEIKH LAMP DIOP,ITALY,SENEGAL,ADJ062644,I,"DAROU MARNANE, SI857802, DIOURBEL, TOUBA,",EUR,110.38,0.51,0.0,0.0,0.73,102.14,0.0,0.47,0.0,0.67,110.38,4.86,102.14,4.5,2024-07-10,2024-07-12,2024-07-12,2024-07-12
7617268004,T,822,NDIAYE DAOUDA BS SEDIMA,GERMANY,SENEGAL,ADJ353463,I,EN FACE SEDIMA JAXAAY,EUR,130.72,1.31,0.0,0.0,1.54,120.0,0.0,1.2,0.0,1.41,130.72,10.24,120.0,9.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2897043201,T,983,BEYE & FRERES BENE BARAQUE,ITALY,SENEGAL,ADJ357247,I,MARCHE BENE BARAQUE,EUR,212.97,0.62,0.0,0.0,0.74,195.5,0.0,0.57,0.0,0.67,212.97,4.9,195.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9506468982,T,252,ALGASSOUM SACRE EXTENSION,CANADA,SENEGAL,ADJ065197,I,SACRE COEUR 3 EXTENSION,EUR,82.81,0.48,0.46,0.65,0.68,76.23,0.42,0.44,0.6,0.63,87.15,4.54,80.23,4.18,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5086381230,T,858,KANE THIERNO HAMET,ITALY,SENEGAL,ADJ354552,I,QUARTIER OUKAZA EN FACE RADIO DAAKA FM,EUR,19.61,0.28,0.0,0.0,0.33,18.0,0.0,0.26,0.0,0.3,19.61,2.18,18.0,2.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6410637580,T,206,LAMINE DIOP,ITALY,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,49.68,0.33,0.0,0.0,0.47,45.73,0.0,0.3,0.0,0.43,49.68,3.15,45.73,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5621539901,T,816,DEFA GROUPE SEDIMA,FRANCE,SENEGAL,ADJ354695,I,ROND POINT SEDIMA,EUR,140.76,0.48,0.0,0.0,0.57,129.58,0.0,0.44,0.0,0.52,140.76,4.24,129.58,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8979722434,T,834,SECK FATOU,GABON,SENEGAL,ADJ353935,I,"MBACKE ESCALE, COTE DU RAIL",EUR,82.8,0.53,0.0,0.0,0.62,76.22,0.0,0.48,0.0,0.57,82.8,4.14,76.22,3.81,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4707675435,T,884,GUEYE KHADIM,CENTRAL AFRICA,SENEGAL,ADJ355124,I,TOUBA EN FACE DE LA MOSQUEE,EUR,498.22,2.65,0.0,0.0,3.11,457.35,0.0,2.43,0.0,2.86,498.22,20.76,457.35,19.06,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7019855388,T,688,BA ALGASSOUM KEUR MASSAR,FRANCE,SENEGAL,ADJ351296,I,KEUR MASSAR TERMINUS 71,EUR,108.94,0.39,0.0,0.0,0.56,100.0,0.0,0.36,0.0,0.51,108.94,3.7,100.0,3.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8736891511,T,792,MBAYE CHEIKH MODOU MARCHE SOR,SPAIN,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,871.49,1.53,0.0,0.0,1.8,800.0,0.0,1.4,0.0,1.65,871.49,11.98,800.0,11.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8049576345,T,8,DAROU KHOUDOSS SERVICES,FRANCE,SENEGAL,ADJ063041,I,"DIAMAGEUNE DERRIERE MARCHE VILLA N 262, SI857802, DAKAR, DAKAR,",EUR,116.56,0.73,0.0,0.0,1.05,107.0,0.0,0.67,0.0,0.96,116.56,6.97,107.0,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2112002955,T,567,LO BAMBA NDAMATOU,ITALY,SENEGAL,ADJ069047,I,TOUBA QUARTIER NDAMATOU,EUR,164.75,0.66,0.0,0.0,0.73,152.45,0.0,0.6,0.0,0.67,164.75,4.86,152.45,4.5,2024-07-10,2024-07-12,2024-07-12,2024-07-12
4884481273,T,569,GUEYE FATY GUEDE 2,ITALY,SENEGAL,ADJ069795,I,MARCHE GUEDE 2,EUR,151.57,0.66,0.0,0.0,0.73,140.25,0.0,0.6,0.0,0.67,151.57,4.86,140.25,4.5,2024-07-10,2024-07-12,2024-07-12,2024-07-12
3679629347,T,1029,DIAGNE SINY,FRANCE,SENEGAL,ADJ358149,I,JOAL SANTHIE DERRIERE ELITE DE LA NATION,EUR,33.51,0.25,0.0,0.0,0.3,31.0,0.0,0.23,0.0,0.27,33.51,2.05,31.0,1.9,2024-07-07,2024-07-12,2024-07-12,2024-07-12
6637768825,T,134,ETS BA ALGASSOUM,SPAIN,SENEGAL,ADJ063810,I,"157 SACRE C?UR 3 VDN LOT A, DAKAR, DAKAR,",EUR,124.55,0.69,0.0,0.0,0.98,114.33,0.0,0.63,0.0,0.9,124.56,6.54,114.34,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6307557240,T,588,HORIZON MERMOZ,CAMEROON,SENEGAL,ADJ350130,I,MERMOZ CITE BATRAIN,EUR,83.04,0.35,0.0,0.0,0.37,76.23,0.0,0.32,0.0,0.34,83.04,2.49,76.23,2.29,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2691347611,T,1195,SYLLA MAIMOUNA MEDINA COURA,ITALY,SENEGAL,ADJ431453,I,MEDINA COURA FACE ECOLE ADJA AIDA,EUR,428.67,0.9,0.0,0.0,1.06,393.5,0.0,0.82,0.0,0.97,428.67,7.08,393.5,6.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
850870651,T,725,HORIZON HLM 5 POSTE FINANCE,FRANCE,SENEGAL,ADJ352439,I,HLM 5 PRES DE LA POSTE FINANCE,EUR,108.63,0.25,0.0,0.0,0.26,100.0,0.0,0.23,0.0,0.24,108.63,2.06,100.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4579662879,T,206,LAMINE DIOP,FRANCE,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,544.68,1.6,0.0,0.0,2.29,500.0,0.0,1.47,0.0,2.1,544.68,15.25,500.0,14.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5396966081,T,70,SOULEYMANE DIALLO KEUR M FALL,FRANCE,SENEGAL,ADJ063656,I,"KEUR MBAYE FALL EXTENSION, DAKAR,",EUR,17.43,0.22,0.0,0.0,0.32,16.0,0.0,0.2,0.0,0.29,17.43,2.17,16.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3544873001,T,220,MARIETOU KANE,ITALY,SENEGAL,ADJ064855,I,THIAROYE SUR MER,EUR,324.25,0.9,0.0,0.0,1.06,298.5,0.0,0.82,0.0,0.97,324.25,7.06,298.5,6.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9837470047,T,383,HORIZON ACEP THIES,FRANCE,SENEGAL,ADJ067342,I,EN FACE ACEP THIES,EUR,1660.73,3.73,0.0,0.0,3.92,1524.49,0.0,3.42,0.0,3.6,1660.73,26.14,1524.49,24.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5499471048,T,322,ETS TOUBA TRANSFERT PIKINE TIGO,GERMANY,SENEGAL,ADJ066428,I,PIKINE EN FACE AGENCE  TIGO,EUR,108.63,0.56,0.0,0.0,0.8,100.0,0.0,0.51,0.0,0.73,108.63,5.32,100.0,4.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4925608351,T,312,HORIZON MLSCES KEUR MATAR TIV,ITALY,SENEGAL,ADJ066583,I,KEUR MATAR FACE ONAS TIVAOUNE,EUR,45.86,0.46,0.0,0.0,0.47,42.1,0.0,0.42,0.0,0.44,45.86,3.16,42.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9099766571,T,1160,ALLAINCE BAZICS IMMO U 17,FRANCE,SENEGAL,ADJ430968,I,PARCELLES ASSAINIES UNITE 17 EGLISE,EUR,33.12,0.25,0.0,0.0,0.3,30.49,0.0,0.23,0.0,0.27,33.12,2.06,30.49,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8052012671,T,815,DEFA GROUPE DIAKHAYE,FRANCE,SENEGAL,ADJ354705,I,DIAKHAYE COTE CLINIQUE,EUR,56.05,0.47,0.0,0.0,0.55,51.6,0.0,0.43,0.0,0.51,56.05,3.69,51.6,3.4,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6279665032,T,85,FATOU SEMBENE,FRANCE,SENEGAL,ADJ062590,I,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,124.55,0.19,0.0,0.0,0.27,114.33,0.0,0.18,0.0,0.25,124.56,2.17,114.34,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2009571285,T,206,LAMINE DIOP,FRANCE,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,217.87,0.73,0.0,0.0,1.05,200.0,0.0,0.67,0.0,0.96,217.87,6.97,200.0,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7872266542,T,587,HORIZON HLM,FINLAND,SENEGAL,ADJ350097,I,HLM FACE AUCHAN,EUR,117.33,0.31,0.0,0.0,0.33,107.7,0.0,0.28,0.0,0.3,117.32,2.17,107.7,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3625384181,T,788,SECK FATOU MICROCRED,BELGIUM,SENEGAL,ADJ353946,I,TOUBA 1001 EN FACE MICROCRED,EUR,33.21,0.12,0.0,0.0,0.15,30.49,0.0,0.11,0.0,0.13,33.21,1.08,30.49,0.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1410690197,T,1015,DEFA GROUPE BONGRE,FRANCE,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,174.3,0.56,0.0,0.0,0.65,160.0,0.0,0.51,0.0,0.6,174.3,4.35,160.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9112537784,T,21,SAHM MUSIC SAHM,MEXICO,SENEGAL,ADJ063173,I,"MARCHE SAM, SI857802, DAKAR, GUEDIAWAYE,",EUR,1131.47,4.45,3.05,4.34,6.33,1041.61,2.8,4.08,4.0,5.83,1160.43,42.19,1068.27,38.84,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5383880866,T,1101,DEFA GROUPE FACE SEDIMA,CENTRAL AFRICA,SENEGAL,ADJ356938,I,"KEUR MASSAR, FACE PORTE SEDIMA",EUR,1613.85,4.23,0.0,0.0,4.98,1481.46,0.0,3.88,0.0,4.57,1613.85,33.21,1481.46,30.49,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4432576953,T,725,HORIZON HLM 5 POSTE FINANCE,ITALY,SENEGAL,ADJ352439,I,HLM 5 PRES DE LA POSTE FINANCE,EUR,49.68,0.45,0.0,0.0,0.47,45.73,0.0,0.41,0.0,0.43,49.68,3.15,45.73,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2973303265,T,458,PFC SALY,FRANCE,SENEGAL,ADJ068530,I,SALY EN FACE CASINO,EUR,756.48,0.98,0.0,0.0,0.97,700.0,0.0,0.9,0.0,0.9,756.48,8.54,700.0,7.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
8400623802,T,798,KHELCOM BUSINESS SERVICES,AUSTRIA,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,1059.41,3.12,0.0,0.0,3.68,972.5,0.0,2.86,0.0,3.37,1059.41,24.51,972.5,22.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2585636291,T,269,HORIZON CENTRE I NIASS,SENEGAL,FRANCE,ADJ065966,O,CENTRE COMMERCIAL IBRAHIMA NIASS,EUR,49.82,0.91,0.0,0.0,0.96,45.73,0.0,0.84,0.0,0.88,49.82,6.39,45.73,5.86,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9749626853,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,265.72,1.46,0.0,0.0,1.72,243.92,0.0,1.34,0.0,1.58,265.72,11.44,243.92,10.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1980134037,T,1204,SEMBENE FATOU DIAMNIADIO,TOGO,SENEGAL,ADJ431233,I,DIAMNIADIO SUD PRES FERRAILLEURS,EUR,82.8,0.22,0.0,0.0,0.32,76.22,0.0,0.2,0.0,0.29,82.8,2.1,76.22,1.94,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2269418605,T,862,DIAGNE MAMADOU,FRANCE,SENEGAL,ADJ355069,I,GARAGE CARREFOUR DE SALY,EUR,84.73,0.24,0.0,0.0,0.29,78.0,0.0,0.22,0.0,0.26,84.73,2.06,78.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
